id,title,region,release_date,platform,image_url
"","Famicom Jump II: Saikyō no Shichinin","1991-12-02","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/26827-1.jpg"
"","Famicom Jump: Hero Retsuden","1989-02-15","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/26826-1.jpg"
"","Famicom Meijinsen","1988-09-02","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40483-1.jpg"
"","Famicom Rocky Theme","NTSC-J																		(Japan)","2021-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/105825-1.jpg"
"","Famicom Shogi: Ryuu-Ou-Sen","1991-02-15","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40484-1.jpg"
"","Famicom Top Management","1990-12-12","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40485-1.jpg"
"","Famicom Wars","1988-08-12","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/19052-1.png"
"","Famicom Yakyuuban","1989-12-15","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40486-1.jpg"
"","Famicompo Pico 1","Other","2015-11-11","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/102897-1.jpg"
"","Famicompo Pico 2","Other","2019-10-13","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/102898-1.jpg"
"","Famidash","Other","2024-10-10","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/129771-1.jpg"
"","FamiDEPTH [Limited Edition]","Other","2017-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/102899-1.jpg"
"","Family BASIC","1984-06-21","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40487-1.jpg"
"","Family Boxing","NTSC-J																		(Japan)","1987-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/104453-1.jpg"
"","Family Circuit","1988-01-06","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/26829-1.jpg"
"","Family Circuit '91","1991-07-19","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/26830-1.jpg"
"","Family Feud","1990-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2906-1.jpg"
"","Family Jockey","1987-04-24","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/33248-1.jpg"
"","Family Mahjong","1987-08-11","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40488-1.jpg"
"","Family Mahjong II: Shanghai he no Michi","1988-11-25","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40489-1.jpg"
"","Family Noraebang","1994-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/76591-1.jpg"
"","Family Pinball","NTSC-J																		(Japan)","1989-03-29","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/110548-1.jpg"
"","Family Quiz 4-nin wa Rival","1988-11-16","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/26831-1.jpg"
"","Family School","1989-01-16","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40490-1.jpg"
"","Family Tennis","1987-12-11","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/26833-1.jpg"
"","Family Trainer - Dai Undoukai","1987-11-27","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/85075-1.jpg"
"","Family Trainer 10: Rai Rai Kyonshis: Baby Kyonshi no Amida Daibouken","1989-01-26","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40498-1.jpg"
"","Family Trainer 2: Running Stadium","1986-12-23","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/85076-1.jpg"
"","Family Trainer 4: Jogging Race","1987-05-28","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40494-1.jpg"
"","Family Trainer 5: Meiro Daisakusen","1987-07-31","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40495-1.jpg"
"","Family Trainer 8: Totsugeki! Fuuun Takeshi Jou","1987-12-28","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40496-1.jpg"
"","Family Trainer 9: Fuuun Takeshi Jou 2","1988-12-20","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40497-1.jpg"
"","Famista '89 Kaimaku Ban!!","1989-07-28","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/26836-1.jpg"
"","Famista '90","1989-12-19","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/26838-1.jpg"
"","Famista '91","1990-04-21","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/26839-1.jpg"
"","Famista '92","1991-12-20","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/26840-1.jpg"
"","Famista '93","1992-12-22","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/26841-1.jpg"
"","Famista '94","1993-12-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/26842-1.jpg"
"","Fantasy Zone","1986-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1824-1.png"
"","Fantasy Zone (SunSoft)","1987-07-20","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/35974-1.jpg"
"","Fantasy Zone 2: Opa-Opa no Namida","1988-12-20","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/25377-1.jpg"
"","Faria Fuuin no Tsurugi","NTSC-J																		(Japan)","1989-07-21","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/87375-1.jpg"
"","Faria: A World of Mystery & Danger!","NTSC																		(United States of America)","1989-07-21","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1282-1.jpg"
"","Fatal Fury 2","Other","1993-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/76594-1.jpg"
"","Fatal Fury Special","NTSC																		(China)","1995-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/76595-1.jpg"
"","Faxanadu","1987-11-17","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1283-1.jpg"
"","Faxanadu (Japan)","NTSC-J																		(Japan)","1987-11-16","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/131695-1.jpg"
"","FC Genjin: Friendthropus Computerurus","NTSC-J																		(Japan)","1993-07-30","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/103426-1.jpg"
"","Fearless","NTSC																		(China)","2020-10-31","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/79387-1.jpg"
"","Feline Flood Fiasco","NTSC																		(United States of America)","2022-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/102900-1.jpg"
"","Felix the Cat","1992-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1826-1.jpg"
"","Felix the Cat 2","NTSC-C																		(China)","1970-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/89638-1.jpg"
"","Feng Kuang Ji Dan Zai - Flighty Chicken","PAL																		(China)","2001-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/121381-1.jpg"
"","Feng Shen Bang","1995-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/76596-1.jpg"
"","Ferrari Grand Prix Challenge","1992-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/7864-1.jpg"
"","Fester's Quest","NTSC-U																		(United States of America)","1989-09-13","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1284-1.jpg"
"","Field Combat","1985-07-09","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/21494-1.jpg"
"","Fighting Hero","1991-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/26465-1.jpg"
"","Fighting Hero III","1993-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/26468-1.jpg"
"","Fighting Road","1988-12-13","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/26843-1.jpg"
"","Final Combat","1992-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/30571-1.jpg"
"","Final Fantasy","NTSC-U																		(United States of America)","1990-07-12","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2854-1.jpg"
"","Final Fantasy","NTSC-J																		(Japan)","1987-12-18","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/90057-1.jpg"
"","Final Fantasy - Age of WarMECH","Other","2022-04-15","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/129843-1.jpg"
"","Final Fantasy Elements","NTSC-U																		(United States of America)","2024-01-21","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/121638-1.jpg"
"","Final Fantasy I∙II","1994-02-27","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/19060-1.jpg"
"","Final Fantasy II","NTSC-J																		(Japan)","1988-12-17","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/7869-1.jpg"
"","Final Fantasy III","NTSC-J																		(Japan)","1990-04-27","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/7878-1.jpg"
"","Final Fantasy III","NTSC																		(United States of America)","1990-04-27","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/108783-1.jpg"
"","Final Fantasy VII","Other","2005-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/106453-1.jpg"
"","Final Lap","1988-08-12","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/26844-1.jpg"
"","Fire 'n Ice","1993-03-11","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/20097-1.jpg"
"","Fire and Rescue","NTSC","2021-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/95217-1.jpg"
"","Fire Dragon","1970-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/76597-1.jpg"
"","Fire Emblem Gaiden","1992-03-14","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/16716-1.jpg"
"","Fire Emblem: Ankoku Ryu To Hikari no Tsurugi","NTSC-J																		(Japan)","1990-04-20","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/61077-1.jpg"
"","Fire of Rebellion","NTSC","2021-05-05","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/104149-1.jpg"
"","FireHawk","1991-09-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2376-1.png"
"","Fisher-Price: Firehouse Rescue","1988-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2382-1.jpg"
"","Fisher-Price: I Can Remember","1990-03-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2380-1.jpg"
"","Fisher-Price: Perfect Fit","1990-03-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/8521-1.jpg"
"","Fisraduth: Cast of Tyramis","NTSC-J																		(Japan)","1988-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/113177-1.jpg"
"","Fist of the North Star","1987-04-17","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1287-1.jpg"
"","Five Nights at Freddy's:NES","NTSC																		(United States of America)","2024-10-31","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/130801-1.jpg"
"","Flappy","1985-06-14","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/26845-1.jpg"
"","Flappy Bird","Other","1970-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/123335-1.jpg"
"","Flea!","Other","2022-02-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/99929-1.jpg"
"","Fleet Commander","1988-03-29","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/26846-1.jpg"
"","Flies","NTSC-J																		(Japan)","1986-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/113174-1.jpg"
"","Flight of the Intruder","1991-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1827-1.jpg"
"","Flipull: An Exciting Cube Game","1989-12-15","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/26847-1.jpg"
"","Flowers in the Mirror","NTSC","1997-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/48344-1.jpg"
"","Fly a Way","Other","2020-09-14","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/101829-1.jpg"
"","Flying Dragon: The Secret Scroll","1989-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1828-1.jpg"
