id,title,region,release_date,platform,detail_url
"113175","Dark","NTSC-J","1986-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=113175"
"23373","Dark Lord","1991-03-08","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=23373"
"7829","Darkman","1991-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=7829"
"1687","Dash Galaxy in the Alien Asylum","1990-03-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1687"
"78744","Dash Yarou","NTSC","1990-06-15","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=78744"
"75138","Data East All Star Collection","2017-12-15","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=75138"
"128972","Data Man","NTSC","2024-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=128972"
"96913","Datsugoku","NTSC-J","1989-06-30","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=96913"
"1042","David Crane's A Boy and His Blob: Trouble on Blobolonia","NTSC","1989-12-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1042"
"1688","Day Dreamin' Davey","1992-06-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1688"
"1689","Days of Thunder","1990-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1689"
"73278","Days of Thunder -Unreleased Version-","2020-06-02","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=73278"
"80952","DC26-6502","2018-08-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=80952"
"26625","De-Block","1991-08-09","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=26625"
"77677","Dead Tomb","2020-09-04","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=77677"
"1262","Deadly Towers","NTSC","1987-09-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1262"
"108555","Deadly Towers [5 Screw]","NTSC","1987-09-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108555"
"78576","Deadpool","Other","2019-10-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=78576"
"130387","Deadpool - Hardcore Edition","Other","2021-04-03","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=130387"
"127560","Deadpool Special Mission","NTSC","2023-12-11","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=127560"
"1690","Death Race","1991-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1690"
"1691","Deathbots","1990-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1691"
"103169","Debiru Wārudo","NTSC-J","1984-10-05","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=103169"
"20092","Decathlon","1992-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=20092"
"26765","Deep Dungeon III: Yuushi heno Tabi","NTSC","1988-05-13","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=26765"
"26766","Deep Dungeon IV: Kuro no Youjutsushi","NTSC","1990-04-06","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=26766"
"2865","Defender II","NTSC-U","1988-07-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=2865"
"1263","Defender of the Crown","1989-07-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1263"
"1264","Defenders of Dynatron City","1992-08-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1264"
"1265","Deja Vu","NTSC","1990-11-02","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1265"
"81147","Demo Pills 4 Your Brain","2015-04-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=81147"
"1266","Demon Sword","1990-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1266"
"81148","DENDYcompoII","2014-02-10","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=81148"
"53072","Dengeki - Big Bang!","1989-01-27","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=53072"
"81149","Depths","2020-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=81149"
"35557","Derby Stallion Zengokuban","1992-08-29","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=35557"
"1692","Desert Commander","1989-06-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1692"
"130664","Desert of the Undead - New Frontiers","Other","2024-03-27","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=130664"
"89639","Desert Storm 2013","NTSC-C","1996-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=89639"
"1693","Destination Earthstar","1990-02-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1693"
"1267","Destiny of an Emperor","1989-05-15","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1267"
"127314","Destiny of an Emperor II - The Story of Zhuge Liang","Other","1991-04-05","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=127314"
"76126","Destroyer","1992-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=76126"
"101500","Deth Complex","Other","2022-05-04","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=101500"
"101824","Deth Complex!","Other","2022-03-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=101824"
"108917","Devil World","PAL","1987-07-15","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108917"
"7830","Devil World","1984-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=7830"
"26767","Devilman","1989-04-25","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=26767"
"26768","Dezaemon","1991-09-13","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=26768"
"79391","Diablo II","2019-11-08","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=79391"
"1694","Dick Tracy","1990-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1694"
"1695","Die Hard","1991-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1695"
"91545","DIE SCHLUMPFE","PAL","1994-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=91545"
"16994","Dig Dug","1982-04-19","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=16994"
"113018","Dig Dug","NTSC-J","1985-06-04","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=113018"
"98400","Dig Dug II","NTSC-J","1986-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=98400"
"1268","Dig Dug II: Trouble in Paradise","1989-12-15","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1268"
"2379","Digger T. Rock: The Legend of the Lost City","1990-12-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=2379"
"21492","Digital Devil Monogatari: Megami Tensei","1987-09-11","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=21492"
"21493","Digital Devil Monogatari: Megami Tensei II","1990-04-06","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=21493"
"40478","Dino-Hockey","Other","1990-12-18","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=40478"
"1697","Dirty Harry","1990-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1697"
"1024","Disney Adventures in the Magic Kingdom","NTSC-U","1990-06-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1024"
"1481","Disney's The Little Mermaid","1991-07-19","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1481"
"2869","Disney's Aladdin","Other","1993-11-11","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=2869"
"1795","Disney's Beauty and the Beast","Other","1994-07-08","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1795"
"1248","Disney's Chip 'n Dale: Rescue Rangers","NTSC","1990-06-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1248"
"1249","Disney's Chip 'N Dale: Rescue Rangers 2","NTSC","1993-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1249"
"1261","Disney's Darkwing Duck","NTSC","1992-06-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1261"
"1276","Disney's DuckTales","NTSC","1989-09-14","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1276"
"1808","Disney's DuckTales 2","NTSC","1993-06-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1808"
"99196","Disney's DuckTales 2","NTSC-J","1993-04-23","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=99196"
"2789","Disney's TaleSpin","NTSC","1991-12-10","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=2789"
"2871","Disney's The Jungle Book","NTSC","1994-08-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=2871"
"93522","Disney's Toy Story","NTSC","1997-03-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=93522"
"101844","Diveman","NTSC","2019-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=101844"
"102888","Dizzy Sheep Disaster","NTSC","2020-03-18","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=102888"
"20094","Dizzy the Adventurer","1991-12-09","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=20094"
"91046","Dizzy the Adventurer [Aladdin Bundle]","NTSC","1992-11-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=91046"
"121578","Doctor Who","NTSC","2015-09-24","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=121578"
"20982","Doki! Doki! Yūenchi: Crazy Land Daisakusen","1991-08-08","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=20982"
"26769","Dokuganryu Masamune","1988-04-05","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=26769"
"24953","Don Doko Don","1990-03-09","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=24953"
"14659","Don Doko Don 2","1992-01-31","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=14659"
"26453","Donald Duck","NTSC-J","1988-09-22","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=26453"
"26770","Donald Land","1988-01-29","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=26770"
"80855","Donald Trump's Punch-Out!!","2016-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=80855"
"76127","Dong Dong Nao II: Guo Zhong Ying Wen","1989-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=76127"
"5","Donkey Kong","NTSC-U","1986-06-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=5"
"108826","Donkey Kong","PAL","1986-10-15","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108826"
"97152","Donkey Kong","NTSC-J","1983-07-15","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=97152"
"108532","Donkey Kong [5 Screw]","NTSC","1986-06-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108532"
"104203","Donkey Kong 2","NTSC-U","1970-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=104203"
"108913","Donkey Kong 3","PAL","1987-09-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108913"
"97153","Donkey Kong 3","NTSC-J","1984-07-04","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=97153"
"1269","Donkey Kong 3","NTSC-U","1986-06-15","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1269"
"97498","Donkey Kong 3 [5 Screw]","NTSC-U","1986-06-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=97498"
"126875","Donkey Kong acarde classic the original","NTSC","1981-11-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=126875"
"1928","Donkey Kong Classics","1988-10-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1928"
"80677","Donkey Kong Country 4","Other","1997-03-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=80677"
"131024","Donkey Kong Country NES Edition","Other","2025-03-18","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=131024"
"78530","Donkey Kong II","2016-08-25","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=78530"
"103166","Donkey Kong Jr","NTSC-J","1983-07-15","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=103166"
"97499","Donkey Kong Jr [5 Screw]","NTSC-U","1986-06-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=97499"
"103167","Donkey Kong Jr no Sansuu Asobi","NTSC-J","1983-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=103167"
"108914","Donkey Kong Jr.","PAL","1987-06-15","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108914"
"1270","Donkey Kong Jr.","NTSC-U","1986-06-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1270"
"40479","Donkey Kong Jr. / Jr. Sansu Lesson","NTSC-J","1983-10-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=40479"
"1929","Donkey Kong Jr. Math","NTSC-U","1985-10-18","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1929"
"102254","Donkey Kong Pauline Edition","NTSC","2013-03-09","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=102254"
"76590","Donkey Kong: Original Edition","2010-10-29","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=76590"
"81114","Donkey Trump 3","NTSC","2016-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=81114"
"81113","Donkey Trump Jr.","NTSC","2016-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=81113"
"113346","Donsol","NTSC","2017-01-06","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=113346"
"82059","Doodle World","NTSC","2021-01-29","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=82059"
"113355","Doodle World Redrawn","NTSC","2023-03-30","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=113355"
"26771","Door Door","1985-07-18","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=26771"
"26775","Doraemon","1986-12-12","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=26775"
"26776","Doraemon: Giga Zombie no Gyakushuu","1990-09-14","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=26776"
"81150","Double Action 53: Volume 2","2014-11-23","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=81150"
"81146","Double Action Blaster Guys","NTSC","2013-07-30","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=81146"
"1698","Double Dare","1988-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1698"
"208","Double Dragon","NTSC-U","1988-06-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=208"
"126696","Double Dragon","NTSC-J","1988-04-08","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=126696"
